Skeleton 016:LFTC X,Skeleton 016:LFTC Y,Skeleton 016:LFTC Z
-675.401978,610.020447,-801.390015
-675.742432,610.729187,-802.840576
-676.1878664999999,611.5421755,-804.4440305
-676.633301,612.355164,-806.047485
-676.990662,613.19342,-807.562622
-677.383484,614.176697,-809.401611
-677.843445,615.587891,-811.145874
-678.315002,616.869995,-813.063782
-678.925354,618.034058,-815.267944
-679.564392,619.334778,-817.489624
-680.25238,620.578613,-819.740417
-681.252136,622.174255,-822.344238
-681.996277,623.635803,-824.569092
-682.813416,625.160034,-827.457825
-683.719727,627.249268,-830.224365
-684.450439,628.996521,-833.231689
-685.296753,631.098267,-836.533386
-686.034485,633.015198,-840.071106
-687.144287,635.210327,-843.51178
-688.17865,637.391907,-846.868103
-689.06012,639.288818,-850.258179
-690.090881,641.926575,-853.949585
-691.437439,644.447632,-857.731201
-692.527832,647.430725,-861.71521
-693.347961,649.894592,-865.298035
-694.060547,652.98938,-869.108032
-694.97998,656.056396,-872.789246
-695.961975,659.131348,-876.323975
-696.953369,662.635681,-880.098816
-697.668152,666.176758,-883.791016
-698.744812,669.978699,-887.409546
-699.72052,673.482056,-890.889832
-700.341675,677.31604,-894.37616
-701.195862,681.13446,-897.742188
-701.972351,684.703308,-900.979004
-702.954407,688.838074,-904.164001
-703.944641,692.542114,-907.427368
-704.823914,696.582581,-910.679077
-705.830383,700.888306,-913.62384
-706.520752,705.069824,-916.588562
-707.464233,709.535828,-919.300781
-708.161133,713.952942,-922.075623
-709.113464,718.489746,-924.989075
-709.80188,723.066772,-927.723389
-710.440552,727.915405,-930.374451
-710.931519,732.526672,-933.268616
-711.661743,737.267517,-935.92218
-712.270325,742.250366,-938.459412
-712.413818,747.16333,-941.011047
-712.939758,752.216675,-943.763
-713.409912,757.356812,-946.220154
-713.849976,762.608276,-948.819275
-714.312256,767.951721,-951.237793
-714.613037,772.606323,-953.398804
-714.941833,777.838196,-955.762085
-715.376282,782.981567,-957.967957
-715.748535,788.320557,-960.471924
-716.09613,793.550171,-962.944702
-716.318665,798.757141,-965.227112
-716.512939,803.914978,-967.749329
-716.842468,809.072327,-970.288147
-717.157288,814.224182,-972.786072
-717.454956,819.335876,-975.280151
-717.680725,823.928162,-977.280457
-718.122925,829.027161,-979.841553
-718.48645,833.417297,-981.93103
-719.146118,838.533569,-984.69043
-719.485168,842.77655,-986.353455
-720.173157,848.048523,-989.17572
-720.38147,851.607422,-990.938843
-721.506653,856.867371,-994.423706
-721.869141,860.52533,-996.675598
-722.5802,864.499512,-998.857239
-723.078918,868.072632,-1000.659912
-724.158569,872.628113,-1004.342773
-725.089783,876.612366,-1007.097351
-725.962158,879.730652,-1009.696594
-726.692688,882.820435,-1011.885315
-727.740417,886.192566,-1014.74939
-729.065796,889.569763,-1018.018982
-730.380432,892.933594,-1021.131653
-731.588684,895.961548,-1024.073364
-732.735413,898.680603,-1027.02356
-733.68335,901.208252,-1029.973511
-734.674866,904.139282,-1033.299438
-735.874817,906.821655,-1036.860229
-737.147827,909.518372,-1040.378296
-738.367676,912.074097,-1043.707275
-739.499207,914.101196,-1047.14856
-740.793091,916.193787,-1050.515747
-742.105896,918.373901,-1054.023438
-743.397339,920.4375,-1057.601929
-744.784363,922.548645,-1061.148071
-746.151733,924.340088,-1064.667969
-747.5802,926.160828,-1068.14209
-748.838684,927.909668,-1071.550171
-750.209167,929.739624,-1075.211914
-751.556396,931.501709,-1078.934692
-753.041809,933.340698,-1082.793213
-754.610596,935.049011,-1086.641113
-756.062256,936.672607,-1090.467773
-757.642029,938.24762,-1094.314331
-759.05365,939.767273,-1098.07666
-760.594543,941.22168,-1101.915161
-762.024658,942.604553,-1105.827026
-763.625977,944.027649,-1109.829956
-765.356323,945.203918,-1113.753174
-766.938354,946.255188,-1117.709717
-768.56012,947.270874,-1121.703369
-769.959412,948.260193,-1125.73999
-771.702271,948.931091,-1129.729248
-773.126282,949.659424,-1133.760986
-774.820557,950.08429,-1137.790649
-776.562073,950.418945,-1141.805908
-778.08551,950.647583,-1145.796021
-779.758606,950.75946,-1149.803223
-781.192505,951.109558,-1153.918091
-782.843201,951.137634,-1157.79187
-784.317505,951.197998,-1161.862183
-785.90033,951.195312,-1165.774048
-787.579895,951.304199,-1169.683228
-788.953613,951.427063,-1173.769043
-790.587402,951.463074,-1177.473755
-791.868103,951.758301,-1181.496582
-793.354004,951.815063,-1185.295166
-794.790588,952.005371,-1189.099487
-796.359375,951.932678,-1192.866699
-797.956787,952.035706,-1196.565796
-799.579163,951.996338,-1200.180298
-800.985962,952.175049,-1203.741577
-802.351868,952.207886,-1207.076782
-803.627563,952.24585,-1210.453369
-805.191528,952.13501,-1213.582397
-806.499817,951.977295,-1216.810425
-808.056335,951.842773,-1220.070557
-809.191895,951.661011,-1222.973511
-810.413574,951.579529,-1225.725586
-811.329285,951.361572,-1228.873047
-812.414429,951.327698,-1231.556152
-813.435242,950.990173,-1234.171631
-814.339722,950.651062,-1236.987549
-815.554321,950.56604,-1239.514526
-816.536987,950.466736,-1241.877441
-817.544678,950.349304,-1244.344116
-818.170227,949.686951,-1246.856323
-819.386658,950.085388,-1249.084839
-819.815735,948.959045,-1251.513794
-821.142273,949.256592,-1253.822266
-822.288513,949.588379,-1255.588745
-822.646423,948.185364,-1258.242798
-823.698792,948.66748,-1260.617554
-824.691162,948.822144,-1262.028198
-825.672485,949.039124,-1263.891968
-826.593323,948.937866,-1265.488403
-827.483459,948.473938,-1267.598755
-828.02417,947.759033,-1269.868042
-828.523804,946.896729,-1271.833984
-829.183533,946.860168,-1273.643555
-829.84375,946.646729,-1275.059814
-830.460938,946.541016,-1276.783325
-831.074463,946.230774,-1278.122681
-831.693298,946.005493,-1279.405273
-832.448425,945.927368,-1280.907593
-832.945862,945.803101,-1281.949341
-833.371887,945.813904,-1283.004761
-833.767761,945.916077,-1284.111206
-834.146484,945.970886,-1285.157837
-834.432861,945.914368,-1285.971191
-834.747375,945.821716,-1286.858154
-835.241821,945.866089,-1287.803955
-835.692078,945.926147,-1288.599854
-835.871643,946.029724,-1289.273804
-835.964722,946.227905,-1289.886963
-836.080872,946.24176,-1290.349854
-836.25061,946.27594,-1290.78418
-836.429138,946.253662,-1291.145386
-836.5580445,946.2671204999999,-1291.4893189999998
-836.686951,946.280579,-1291.833252
-836.733643,946.348694,-1292.139771
-836.769531,946.311707,-1292.349976
-836.823181,946.214661,-1292.499268
-836.921387,945.96759,-1292.627563
-837.059387,945.814453,-1292.783691
-837.143372,945.695862,-1292.832153
-837.058594,945.594177,-1292.776978
-836.983887,945.578918,-1292.692749
-836.861938,945.542786,-1292.537109
-836.734619,945.510254,-1292.311523
-836.714233,945.353699,-1291.980225
-836.68573,945.40979,-1291.638306
-836.594543,945.407654,-1291.298218
-836.431396,945.52124,-1290.918701
-836.218567,945.67627,-1290.542847
-836.11499,946.087158,-1290.041626
-835.91748,946.187866,-1289.474243
-835.631531,946.304016,-1289.003418
-835.262268,946.366333,-1288.457031
-834.81897,946.333435,-1287.763062
-834.360107,946.234009,-1287.006226
-833.972168,946.361633,-1286.402954
-833.669556,946.459351,-1285.740723
-833.348694,946.533142,-1285.093384
-832.983826,946.49823,-1284.299438
-832.517212,946.422607,-1283.414673
-831.664001,946.113708,-1282.807739
-831.063171,946.168884,-1282.009766
-830.656494,946.408691,-1281.028076
-830.132141,946.439575,-1280.004272
-829.315186,946.443054,-1279.161987
-828.747192,946.463074,-1278.098999
-828.015564,946.466003,-1276.887329
-827.292786,946.492676,-1275.69751
-826.644226,946.690613,-1274.485229
-825.949036,946.763062,-1273.058594
-825.126221,947.017883,-1271.69812
-824.339417,946.987244,-1270.27356
-823.54364,947.020142,-1268.764404
-822.845825,947.166016,-1267.240601
-821.989136,947.34552,-1265.72876
-820.946045,947.285828,-1264.015137
-819.994324,947.554932,-1262.442871
-818.898376,947.678101,-1260.640259
-817.998779,947.757935,-1259.06604
-816.95282,947.479858,-1257.072144
-816.119019,947.82428,-1255.439331
-815.134399,947.637878,-1253.399414
-814.013733,947.719177,-1251.502563
-812.987,947.915771,-1249.541748
-811.833313,947.904846,-1247.531372
-810.651672,947.856262,-1245.459106
-809.702881,948.031677,-1243.466919
-808.56897,947.92981,-1241.303345
-807.484375,948.009155,-1239.298096
-806.213074,948.155518,-1237.06311
-804.998474,948.144592,-1235.001221
-803.749939,948.143188,-1232.837891
-802.706848,948.244507,-1230.647339
-801.463806,947.808838,-1228.44812
-800.388184,947.775146,-1226.080566
-799.332642,947.553833,-1223.922241
-797.97998,947.249146,-1221.434814
-796.721802,947.171936,-1218.984863
-795.503235,946.862366,-1216.743164
-794.189697,946.422119,-1214.171753
-793.102295,946.398865,-1212.050659
-792.0625,945.78717,-1209.470337
-790.742554,945.586731,-1207.105835
-789.710144,945.425781,-1204.625488
-788.414429,945.202026,-1202.089478
-787.231445,945.000061,-1199.65686
-786.126953,944.912048,-1197.185303
-785.088013,944.661377,-1194.692627
-783.877869,944.587219,-1192.263672
-782.881592,944.513977,-1189.772461
-781.616455,944.318359,-1187.071777
-780.491821,944.47522,-1184.736206
-779.440125,944.036926,-1181.897583
-778.478699,944.230835,-1179.331665
-777.463379,943.705994,-1176.43396
-776.387878,943.724915,-1173.959717
-775.37915,943.477173,-1170.911255
-774.149109,943.408081,-1168.254028
-773.088623,943.12439,-1165.521606
-771.956116,942.950623,-1162.559448
-770.917297,942.588196,-1159.805054
-769.963257,942.179749,-1157.015503
-768.908813,941.577087,-1154.202271
-767.922119,941.188293,-1151.307007
-766.770691,940.57019,-1148.594116
-765.818359,940.117859,-1145.741577
-764.716858,939.208801,-1142.779053
-763.714539,938.47876,-1140.08606
-763.02124,937.664795,-1137.532593
-761.98114,936.697571,-1134.798584
-760.985718,935.778503,-1132.115967
-760.151123,935.008667,-1129.625854
-759.014648,933.871399,-1126.942261
-757.975769,932.798767,-1124.488281
-757.250854,931.56897,-1122.089478
-756.133362,930.346436,-1119.752319
-755.29187,928.962524,-1117.430542
-754.502869,927.692993,-1115.137329
-753.36377,926.339355,-1112.843506
-752.452026,924.962036,-1110.638428
-751.682007,923.480042,-1108.380981
-750.845154,921.932678,-1106.376465
-750.025208,920.362976,-1104.276733
-749.484619,919.095154,-1102.216919
-748.5933225,917.5274965,-1100.1707155
-747.702026,915.959839,-1098.124512
-746.998169,915.018616,-1096.736206
-746.081726,913.072876,-1094.459229
-745.377563,911.847412,-1092.863892
-744.764771,910.237854,-1091.072021
-744.228821,908.835449,-1089.311401
-743.441956,907.448547,-1087.590332
-742.617859,906.162231,-1085.751099
-741.870605,904.669006,-1083.972412
-741.219116,903.171387,-1082.109619
-740.497345,901.6401065,-1080.224304
-739.775574,900.108826,-1078.338989
-739.198975,898.722046,-1076.646606
-738.548157,897.353577,-1074.767334
-737.706421,895.896667,-1072.964722
-736.975098,894.396301,-1071.095581
-736.343079,892.709045,-1069.276245
-735.813965,890.937073,-1067.374512
-735.24884,889.341614,-1065.713867
-734.565247,887.868774,-1064.008301
-734.190735,886.183044,-1062.302124
-733.484802,884.48938,-1060.464844
-732.902649,882.702148,-1058.735962
-732.187439,880.709045,-1057.018066
-731.747314,878.824036,-1055.536987
-731.161011,876.961609,-1053.942505
-730.685608,875.034912,-1052.293213
-730.001465,873.028381,-1050.61084
-729.438843,870.78772,-1048.892212
-729.004333,868.493408,-1047.223755
-728.544373,866.244812,-1045.431274
-728.157166,864.068726,-1043.852905
-727.674133,861.823975,-1042.117554
-727.349792,859.629089,-1040.394775
-726.740906,857.299622,-1038.40271
-726.392944,855.067444,-1036.441895
-725.781616,852.626038,-1034.428589
-725.4029235,850.490387,-1032.544617
-725.024231,848.354736,-1030.660645
-724.838623,845.887756,-1028.819946
-724.513,843.45575,-1026.651733
-724.217468,840.976868,-1024.506714
-723.84137,838.353638,-1022.205566
-723.535767,835.82843,-1020.061707
-722.934937,832.954163,-1018.002136
-721.98175,830.295166,-1015.449768
-721.619995,827.842712,-1013.682007
-721.103638,825.125061,-1011.515503
-720.579407,822.417236,-1009.16217
-719.727295,819.316833,-1006.630188
-719.0582885,816.4196469999999,-1004.24881
-718.389282,813.522461,-1001.867432
-717.606934,810.441772,-999.307556
-716.858276,807.471924,-996.842224
-716.220154,804.536194,-994.022278
-715.448181,801.097473,-991.187683
-714.370728,797.46283,-988.127686
-713.866089,794.793701,-985.658386
-713.094849,791.250549,-983.043823
-712.130188,787.531738,-979.833374
-711.099609,784.166504,-976.583618
-710.344055,780.921936,-973.936707
-709.685181,777.446289,-971.029236
-708.822205,774.026611,-968.174438
-707.837402,770.188904,-965.282349
-706.772217,767.238525,-962.584106
-706.03241,763.766174,-959.567993
-705.221924,759.759827,-956.297485
-704.245483,756.089294,-953.219849
-703.667664,751.760437,-949.783203
-702.743347,748.147278,-946.680847
-701.8797,743.860901,-943.312561
-700.747925,739.957397,-940.11969
-699.669983,735.742126,-936.871338
-698.951355,731.835815,-933.505676
-697.959778,727.482361,-930.029724
-697.015625,723.18103,-926.440002
-696.112,719.056335,-922.880981
-695.267426,714.6808165,-919.1023250000001
-694.422852,710.305298,-915.323669
-693.484497,705.64624,-911.783997
-692.328125,701.470459,-908.178589
-691.408447,696.808105,-904.481018
-689.941895,691.618652,-900.131042
-688.585022,686.623901,-896.182678
-687.452942,682.336548,-892.537964
-686.374878,677.122925,-888.579041
-685.463745,672.366943,-884.607605
-685.124878,667.38623,-880.59967
-684.130005,662.367065,-876.463867
-683.35321,657.267883,-872.275085
-682.579102,652.214294,-868.296265
-681.587891,647.8634945,-864.5344849999999
-680.59668,643.512695,-860.772705
-679.709229,639.828918,-857.276123
-678.985413,636.776306,-853.922485
-677.902344,633.878418,-850.46051
-676.692261,631.179077,-847.061096
-675.547119,628.920166,-843.804077
-674.602722,626.517944,-840.620422
-673.653137,624.324646,-837.559631
-673.144409,622.559387,-834.505737
-672.559692,621.351807,-831.407349
-672.092712,620.801025,-828.583557
-671.639221,620.277832,-825.85907
-671.212646,619.911987,-823.151367
-670.606506,619.758362,-820.941223
-669.94397,619.533997,-818.660278
-669.587341,619.838318,-816.813904
-669.066528,619.750427,-815.067505
-669.00946,619.769897,-813.297546
-668.55188,619.920593,-811.70166
-668.072021,619.515747,-810.218201
-667.760498,618.778809,-808.70343
-667.506348,618.300415,-807.599915
-667.119629,617.541016,-806.586792
-667.031006,616.493835,-805.61438
-666.813049,615.44043,-804.663818
-666.7461545,614.354889,-803.9473264999999
-666.67926,613.269348,-803.230835
-666.674438,612.020935,-802.712158
-666.487183,610.354614,-801.901245
-666.362732,609.309814,-801.467712
-666.578064,607.626709,-801.137817
-667.177246,606.471558,-800.830811
-667.423218,605.209167,-800.226501
-667.659912,604.184326,-799.293396
-667.897095,603.197021,-798.841858
-668.201904,602.416748,-798.185974
-668.622009,601.456848,-797.690613
-669.147034,600.556274,-797.161743
-668.485901,600.236206,-796.133545
-668.58728,598.881592,-795.286987
-668.84967,598.717834,-794.549805
-669.739136,598.460449,-793.80426
-670.365417,598.28949,-792.945007
-671.028259,598.087402,-792.239624
-671.174622,597.648315,-791.528442
-671.248474,597.224121,-790.659851
-671.413391,596.693481,-789.679626
-671.631836,596.22998,-788.800476
-671.821045,595.832336,-788.022705
-672.148254,595.470642,-787.310425
-672.252991,595.097229,-786.587463
-672.327576,594.785645,-785.667969
-672.380188,594.281433,-784.732117
-672.436615,593.6644895,-783.9183045
-672.493042,593.047546,-783.104492
-672.536072,592.529419,-782.490662
-672.544861,592.279602,-781.80896
-672.503845,591.987976,-781.191833
-672.41626,591.574402,-780.52594
-672.3078,591.17334,-779.864563
-672.370239,590.867737,-779.326538
-672.354065,590.51593,-778.854553
-672.383423,590.211853,-778.464661
-672.678955,589.877014,-778.004944
-672.740967,589.435364,-777.589172
-672.821045,589.177734,-777.234558
-672.812561,588.91333,-776.838501
-672.823303,588.683777,-776.451782
-672.826599,588.510193,-776.150085
-672.827576,588.392883,-775.920105
-672.807556,588.330566,-775.72583
-672.830444,588.249573,-775.465637
-672.804871,588.116943,-775.155518
-672.734253,587.940063,-774.862976
-672.678772,587.869385,-774.578125
-672.594727,587.856567,-774.380493
-672.512512,587.895996,-774.230103
-672.355164,587.951233,-774.104126
-672.246338,587.977234,-773.988464
-672.122131,587.961914,-773.788208
-672.009094,587.911316,-773.581848
-671.892273,587.900574,-773.431213
-671.802307,587.9151,-773.410095
-671.700623,587.989258,-773.439026
-671.675293,588.097534,-773.502197
-671.625488,588.140869,-773.488098
-671.568604,588.133667,-773.469666
-671.493347,588.129456,-773.412476
-671.442993,588.135559,-773.425598
-671.393738,588.175415,-773.493713
-671.400452,588.255188,-773.628906
-671.426086,588.335205,-773.794922
-671.4121700000001,588.3840634999999,-773.9358215
-671.398254,588.432922,-774.076721
-671.33667,588.496887,-774.16803
-671.29248,588.548462,-774.275696
-671.27417,588.706482,-774.440125
